Date,Open,High,Low,Close,Volume,Adj Close
2015-04-07,57.75,57.75,55.50,56.75,3968600,10.922
2015-04-06,57.25,57.25,57.25,57.25,000,11.018
2015-04-03,57.25,57.25,57.25,57.25,000,11.018
2015-04-02,58.00,59.25,57.25,57.25,12467400,11.018
2015-04-01,53.25,54.50,52.00,54.00,2202400,10.393
2015-03-31,53.75,56.25,53.00,53.50,8874900,10.297
2015-03-30,50.25,54.25,49.60,53.50,8775600,10.297
2015-03-27,46.50,51.50,46.50,49.80,9537800,9.585
2015-03-26,46.30,46.70,45.70,46.40,1779100,8.93
2015-03-25,46.60,46.90,45.80,46.40,1908200,8.93
2015-03-24,45.00,48.00,44.80,46.70,11444100,8.988
2015-03-23,45.60,46.20,44.50,44.90,1358000,8.641
2015-03-20,45.30,45.30,44.40,45.00,1519200,8.661
2015-03-19,46.00,46.80,43.80,45.30,6259300,8.718
2015-03-18,41.60,42.60,41.60,42.10,1336900,8.103
2015-03-17,42.20,42.60,41.40,41.60,2139300,8.006
2015-03-16,43.60,43.60,42.10,42.70,2616300,8.218
2015-03-13,41.90,45.40,41.50,43.90,7730700,8.449
2015-03-12,41.30,42.00,41.00,41.60,2505700,8.006
2015-03-11,39.70,40.90,39.70,40.90,2542200,7.872
2015-03-10,38.40,40.40,38.30,39.30,2486000,7.564
2015-03-09,39.20,39.20,38.30,38.50,1239000,7.41
2015-03-06,38.30,39.90,37.50,38.90,3428800,7.487
2015-03-05,38.20,38.90,37.20,38.20,2441300,7.352
2015-03-04,39.10,39.80,35.40,38.00,13408900,7.313
2015-03-03,40.60,41.70,39.00,39.30,15523900,7.564
2015-03-02,47.00,53.00,38.70,39.60,33200400,7.621
2015-02-27,49.00,55.00,47.20,50.00,21588800,9.623
2015-02-26,36.60,49.90,35.40,49.00,25456400,9.431
2015-02-25,41.40,42.00,38.80,39.30,6085200,7.564
2015-02-24,39.80,41.50,39.20,41.50,5062700,7.987
2015-02-23,38.20,39.80,38.20,39.60,2795600,7.621
2015-02-20,38.30,38.50,37.60,38.40,1190300,7.39
2015-02-19,38.30,39.10,37.60,38.40,1724100,7.39
2015-02-18,38.50,39.30,36.70,38.40,4700400,7.39
2015-02-17,35.80,39.10,35.10,38.30,10150900,7.371
2015-02-16,33.60,36.50,33.60,35.50,5474000,6.832
2015-02-13,33.10,33.90,33.10,33.50,938800,6.447
2015-02-12,32.80,33.90,32.40,33.30,1534200,6.409
2015-02-11,34.60,34.60,32.80,33.20,1987100,6.39
2015-02-10,32.90,34.50,32.60,34.50,2634700,6.64
2015-02-09,32.40,33.00,31.90,32.90,1491900,6.332
2015-02-06,32.20,32.50,31.90,32.20,634500,6.197
2015-02-05,31.80,32.20,31.30,32.20,1096000,6.197
2015-02-04,31.40,32.10,31.40,31.70,972700,6.101
2015-02-03,31.50,31.60,30.90,31.50,1210200,6.062
2015-02-02,31.80,33.20,30.80,31.50,2643500,6.062
2015-01-30,32.80,33.30,31.10,31.60,2082800,6.082
2015-01-29,34.00,34.20,32.30,32.50,1749700,6.255
2015-01-28,32.30,34.60,32.00,33.90,5120500,6.524
2015-01-27,30.20,32.20,30.20,31.80,2781400,6.12
2015-01-26,29.20,30.70,29.00,30.20,2468100,5.812
2015-01-23,29.80,31.10,29.30,29.60,3980300,5.697
2015-01-22,30.50,30.80,29.40,29.80,2530200,5.735
2015-01-21,28.80,30.10,28.20,30.00,3524900,5.774
2015-01-20,30.00,30.20,28.80,28.80,3929300,5.543
2015-01-19,31.50,31.50,29.20,30.00,2830200,5.774
2015-01-16,30.50,32.40,29.50,30.50,4139200,5.87
2015-01-15,31.40,32.00,30.10,30.40,2040300,5.851
2015-01-14,32.60,32.60,31.30,31.40,1450700,6.043
2015-01-13,32.00,34.70,31.70,32.60,2642800,6.274
2015-01-12,32.90,32.90,31.50,32.10,2190000,6.178
2015-01-09,33.30,33.30,32.70,33.00,1449400,6.351
2015-01-08,34.60,34.60,33.40,33.60,1751700,6.467
2015-01-07,35.70,35.70,34.40,34.50,1441600,6.64
2015-01-06,35.00,35.00,35.00,35.00,000,6.736
2015-01-05,36.00,36.10,34.90,35.00,1318500,6.736
2015-01-02,34.70,35.90,34.50,35.50,1433200,6.832
2015-01-01,34.80,34.80,34.80,34.80,000,6.698
2014-12-31,34.80,34.80,34.80,34.80,000,6.698
2014-12-30,35.50,35.60,34.30,34.80,3004500,6.698
2014-12-29,36.10,36.20,35.40,35.40,1628400,6.813
2014-12-26,36.30,36.30,36.30,36.30,000,6.986
2014-12-25,36.30,36.30,36.30,36.30,000,6.986
2014-12-24,36.30,36.30,36.30,36.30,000,6.986
2014-12-23,36.50,36.90,35.90,36.30,1259400,6.986
2014-12-22,35.30,37.90,34.50,36.50,4955000,7.025
2014-12-19,35.30,35.60,34.80,35.30,1355400,6.794
2014-12-18,36.20,36.20,33.30,35.20,5337700,6.775
2014-12-17,36.50,37.10,35.90,36.30,952000,6.986
2014-12-16,39.00,39.20,36.30,37.20,3413800,7.16
2014-12-15,38.80,39.10,38.60,38.90,1185900,7.487
2014-12-12,38.60,39.00,38.20,39.00,967900,7.506
2014-12-11,38.40,39.70,38.40,38.60,1088800,7.429
2014-12-10,38.50,39.60,37.90,38.70,1389400,7.448
2014-12-09,39.20,39.20,38.10,38.50,1607900,7.41
2014-12-08,38.80,39.80,38.80,39.30,2213800,7.564
2014-12-05,38.20,39.50,37.40,38.50,3598300,7.41
2014-12-04,36.00,39.40,35.20,38.00,6124000,7.313
2014-12-03,35.50,36.00,34.80,35.60,919500,6.852
2014-12-02,35.90,36.60,34.50,35.40,1539900,6.813
2014-12-01,35.70,36.90,35.70,36.60,803800,7.044
2014-11-28,36.80,36.80,36.10,36.10,741900,6.948
2014-11-27,36.20,37.10,35.70,36.90,1641800,7.102
2014-11-26,36.00,36.60,35.60,36.30,1651200,6.986
2014-11-25,36.00,36.00,35.30,36.00,1557800,6.929
2014-11-24,36.70,36.70,35.90,36.00,663200,6.929
2014-11-21,36.40,36.90,36.00,36.60,716300,7.044
2014-11-20,36.50,36.50,35.90,36.20,880500,6.967
2014-11-19,37.60,37.60,36.20,36.50,1005800,7.025
2014-11-18,37.70,38.50,37.10,37.40,1081900,7.198
2014-11-17,35.40,37.80,34.80,37.80,3009500,7.275
2014-11-14,36.30,36.90,34.50,35.50,5082900,6.832
2014-11-13,37.90,37.90,36.20,36.50,2420400,7.025
2014-11-12,38.00,38.10,37.50,37.70,930600,7.256
2014-11-11,38.60,38.60,38.00,38.00,1146800,7.313
2014-11-10,39.60,39.60,38.20,38.60,2161200,7.429
2014-11-07,39.00,39.00,37.90,38.50,3379900,7.41
2014-11-06,42.00,42.00,39.10,39.40,7105500,7.583
2014-11-05,40.40,42.90,40.10,42.20,5370500,8.122
2014-11-04,40.50,40.80,39.70,40.20,3859300,7.737
2014-11-03,39.50,39.50,38.40,38.90,1532500,7.487
2014-10-31,39.40,39.70,39.30,39.50,722000,7.602
2014-10-30,39.30,39.60,38.90,39.40,1528200,7.583
2014-10-29,37.70,39.70,37.20,39.30,5774500,7.564
2014-10-28,38.10,38.60,36.50,37.60,2976700,7.236
2014-10-27,38.70,40.00,37.80,38.20,3910700,7.352
2014-10-24,31.50,40.60,31.50,38.80,21565200,7.467
2014-10-23,38.30,39.20,37.00,37.70,3038100,7.256
2014-10-22,39.50,41.50,38.30,38.30,4799200,7.371
2014-10-21,39.00,40.40,38.20,39.10,4298500,7.525
2014-10-20,42.60,42.60,37.60,39.80,13927200,7.66
2014-10-17,31.50,44.80,31.30,41.40,18116300,7.968
2014-10-16,31.40,31.40,29.60,31.40,2314300,6.043
2014-10-15,32.80,32.80,30.80,31.50,1174700,6.062
2014-10-14,32.30,33.20,31.80,32.50,1436000,6.255
2014-10-13,33.00,33.80,32.20,32.60,2209000,6.274
2014-10-10,32.00,32.90,29.70,32.60,4292400,6.274
2014-10-09,33.00,34.20,32.00,32.50,3429900,6.255
2014-10-08,33.50,34.30,32.50,32.60,4298100,6.274
2014-10-07,36.70,36.70,33.80,34.10,2705700,6.563
2014-10-06,36.40,37.70,35.90,36.60,1395700,7.044
2014-10-03,38.60,38.60,36.70,36.80,2067000,7.083
2014-10-02,38.90,39.70,38.00,38.80,5136200,7.467
2014-10-01,36.20,37.70,35.20,36.90,3099200,7.102
2014-09-30,37.40,37.50,35.80,36.50,3429900,7.025
2014-09-29,39.60,39.60,37.40,37.60,3427500,7.236
2014-09-26,40.00,40.70,39.30,39.60,2045400,7.621
2014-09-25,39.50,42.00,39.10,40.10,5889600,7.718
2014-09-24,39.80,42.70,38.50,39.10,24066500,7.525
2014-09-23,36.10,40.00,34.80,39.60,19009500,7.621
2014-09-22,34.50,36.50,34.00,35.60,16652500,6.852
2014-09-19,28.10,32.00,27.60,31.40,12787600,6.043
2014-09-18,29.10,29.10,27.00,27.90,7738600,5.37
2014-09-17,30.40,30.50,29.00,29.30,5649900,5.639
2014-09-16,30.60,30.80,29.60,30.30,3918700,5.832
2014-09-15,32.00,32.20,29.90,30.80,6256600,5.928
2014-09-12,31.30,32.80,29.80,31.50,29316600,6.062
2014-09-11,30.10,39.00,25.50,29.40,91742100,5.658
2014-09-10,48.00,48.50,44.00,44.20,1932500,8.507
2014-09-09,49.40,49.40,47.60,47.90,1381900,9.219
2014-09-08,50.50,51.75,49.50,50.00,1307800,9.623
2014-09-05,53.00,53.00,49.10,50.25,5450600,9.671
2014-09-04,47.90,53.75,47.80,52.75,9921500,10.152
2014-09-03,45.90,48.00,45.60,47.70,2789900,9.18
2014-09-02,44.50,45.90,43.80,45.70,1707500,8.795
2014-09-01,44.50,45.20,43.70,44.50,1725900,8.564
2014-08-29,43.40,45.00,43.10,44.40,1526700,8.545
2014-08-28,45.00,45.10,43.00,43.40,1449000,8.353
2014-08-27,42.90,45.10,42.20,45.10,3564000,8.68
2014-08-26,43.30,43.30,41.50,42.90,2093000,8.257
2014-08-25,43.80,44.10,42.80,43.50,1237900,8.372
2014-08-22,44.70,44.70,43.00,43.70,1949700,8.41
2014-08-21,44.50,47.50,44.50,45.10,2839700,8.68
2014-08-20,47.50,48.40,47.20,48.00,929100,9.238
2014-08-19,46.60,48.30,46.40,47.30,2034900,9.103
2014-08-18,43.70,46.50,43.50,46.20,1069100,8.892
2014-08-15,44.10,44.70,42.40,43.90,1559700,8.449
2014-08-14,46.00,46.40,42.10,44.10,4007900,8.487
2014-08-13,46.50,46.90,45.70,45.90,493800,8.834
2014-08-12,46.60,46.90,45.90,46.10,366000,8.872
2014-08-11,46.20,47.30,45.60,46.40,841500,8.93
2014-08-08,47.40,47.40,45.30,46.00,1662300,8.853
2014-08-07,48.10,48.10,47.40,47.50,395700,9.142
2014-08-06,48.40,48.50,47.80,48.10,418100,9.257
2014-08-05,48.90,48.90,48.40,48.50,161800,9.334
2014-08-04,48.50,49.00,48.30,48.50,268400,9.334
2014-08-01,49.00,49.00,48.10,48.50,329500,9.334
2014-07-31,49.50,49.50,48.50,49.20,694900,9.469
2014-07-30,49.30,49.30,48.20,48.20,696100,9.277
2014-07-29,49.90,49.90,48.90,49.30,311300,9.488
2014-07-28,50.25,50.25,49.60,49.90,224700,9.604
2014-07-25,50.00,50.25,49.90,50.25,341100,9.671
2014-07-24,50.00,50.25,49.80,50.00,263200,9.623
2014-07-23,49.80,50.25,49.60,50.25,389000,9.671
2014-07-22,49.80,50.50,49.60,50.00,753500,9.623
2014-07-21,49.40,49.90,48.90,49.80,686300,9.585
2014-07-18,49.40,49.50,49.00,49.40,343900,9.508
2014-07-17,49.20,49.70,49.00,49.40,203100,9.508
2014-07-16,48.60,49.50,48.50,49.40,731100,9.508
2014-07-15,48.60,49.10,48.50,49.00,640000,9.431
2014-07-14,49.30,49.40,48.70,48.80,494400,9.392
2014-07-11,48.90,49.40,48.60,49.30,364300,9.488
2014-07-10,49.30,49.40,48.60,48.90,625300,9.411
2014-07-09,49.70,49.70,48.70,49.30,315700,9.488
2014-07-08,49.60,50.50,49.00,49.50,1198100,9.527
2014-07-07,49.00,49.40,48.70,49.00,485300,9.431
2014-07-04,48.80,49.00,48.60,48.70,247100,9.373
2014-07-03,49.00,49.00,48.60,48.90,532000,9.411
2014-07-02,49.00,49.30,48.50,49.00,350000,9.431
2014-07-01,49.60,49.60,48.90,49.00,310100,9.431
2014-06-30,49.40,49.60,49.00,49.60,443300,9.546
2014-06-27,49.20,49.40,48.70,49.40,297900,9.508
2014-06-26,48.30,49.40,48.10,49.20,574600,9.469
2014-06-25,48.60,49.00,47.80,48.20,852500,9.277
2014-06-24,49.50,50.00,48.50,48.80,1050700,9.392
2014-06-23,49.90,49.90,48.90,49.50,589600,9.527
2014-06-20,49.90,49.90,49.90,49.90,000,9.604
2014-06-19,50.25,50.25,49.60,49.90,346300,9.604
2014-06-18,50.25,50.25,49.60,50.25,277900,9.671
2014-06-17,49.40,50.25,49.20,49.80,550400,9.585
2014-06-16,49.30,49.50,48.50,49.20,656200,9.469
2014-06-13,49.50,49.90,49.00,49.30,673500,9.488
2014-06-12,50.00,50.25,49.70,50.00,335600,9.623
2014-06-11,49.90,50.75,49.50,50.25,1163800,9.671
2014-06-10,49.90,50.25,49.30,49.80,549400,9.585
2014-06-09,50.75,51.00,49.80,49.90,841600,9.604
2014-06-06,50.00,50.00,50.00,50.00,000,9.623
2014-06-05,51.75,51.75,49.80,50.00,1178700,9.623
2014-06-04,49.30,51.00,48.90,50.75,1226300,9.767
2014-06-03,48.70,49.60,48.60,49.20,489700,9.469
2014-06-02,49.40,49.60,48.70,49.00,654600,9.431
2014-05-30,47.90,49.50,47.50,49.50,1276700,9.527
2014-05-29,48.00,48.00,48.00,48.00,000,9.238
2014-05-28,47.70,48.00,46.30,48.00,1384500,9.238
2014-05-27,48.90,48.90,47.10,47.80,1523800,9.20
2014-05-26,49.20,49.40,48.50,48.70,554200,9.373
2014-05-23,49.30,49.90,49.00,49.00,659500,9.431
2014-05-22,49.40,49.90,49.00,49.90,680300,9.604
2014-05-21,50.25,51.50,49.40,49.40,2329100,9.508
2014-05-20,50.00,50.50,49.00,49.40,831100,9.508
2014-05-19,50.50,50.50,49.50,49.90,854900,9.604
2014-05-16,49.10,49.50,48.60,49.50,549100,9.527
2014-05-15,49.50,49.50,48.40,49.00,1341000,9.431
2014-05-14,49.10,49.70,48.20,48.50,2720200,9.334
2014-05-13,49.40,49.80,48.70,49.20,1255000,9.469
2014-05-12,49.90,49.90,49.00,49.40,1318900,9.508
2014-05-09,50.00,50.25,49.40,49.90,1988900,9.604
2014-05-08,51.25,51.25,49.60,50.00,2243400,9.623
2014-05-07,52.25,52.25,50.50,50.50,1114600,9.719
2014-05-06,52.50,52.50,51.50,52.25,965900,10.056
2014-05-05,54.00,55.00,52.25,52.25,1761500,10.056
2014-05-02,52.00,52.75,51.25,52.25,995700,10.056
2014-05-01,52.25,52.25,52.25,52.25,000,10.056
2014-04-30,52.75,53.25,52.00,52.25,671000,10.056
2014-04-29,53.25,55.00,52.00,52.75,2089800,10.152
2014-04-28,56.75,56.75,53.50,54.00,1742700,10.393
2014-04-25,54.00,56.50,54.00,56.25,2178900,10.826
2014-04-24,50.75,53.75,49.80,53.25,3850700,10.248
2014-04-23,49.50,50.25,49.20,50.00,2287900,9.623
2014-04-22,48.40,50.50,47.80,49.40,1774600,9.508
2014-04-21,48.00,48.00,48.00,48.00,000,9.238
2014-04-18,48.00,48.00,48.00,48.00,000,9.238
2014-04-17,46.40,48.00,45.10,48.00,1416800,9.238
2014-04-16,47.10,47.90,45.50,46.10,2447400,8.872
2014-04-15,49.60,49.60,46.60,46.60,2250700,8.969
2014-04-14,50.50,51.50,49.00,49.30,2277200,9.488
2014-04-11,49.40,50.00,48.60,49.60,3130700,9.546
2014-04-10,51.50,51.50,49.80,50.00,2173100,9.623
2014-04-09,52.00,52.25,50.75,51.50,1296200,9.912
2014-04-08,52.25,53.25,51.50,52.25,1879600,10.056
2014-04-07,54.00,54.00,52.25,52.75,1530700,10.152
2014-04-04,55.25,55.25,54.00,54.75,537600,10.537
2014-04-03,55.75,55.75,54.00,54.75,670100,10.537
2014-04-02,55.50,55.75,54.50,55.50,945400,10.682
2014-04-01,54.00,55.50,53.25,55.00,1052200,10.585
2014-03-31,54.25,54.50,53.00,54.00,1024800,10.393
2014-03-28,54.75,55.75,53.75,53.75,1472600,10.345
2014-03-27,57.25,57.75,52.75,54.25,3578400,10.441
2014-03-26,56.75,60.00,56.75,57.00,5059300,10.97
2014-03-25,57.00,58.50,56.00,56.75,1109300,10.922
2014-03-24,57.00,57.00,55.75,56.50,848500,10.874
2014-03-21,56.75,58.00,56.00,56.75,779800,10.922
2014-03-20,57.25,57.25,55.50,56.50,1888900,10.874
2014-03-19,59.50,59.75,57.75,58.00,1672500,11.163
2014-03-18,59.00,60.00,58.50,59.50,1195900,11.451
2014-03-17,57.00,60.25,56.50,59.50,2806400,11.451
2014-03-14,59.25,59.75,57.00,57.50,2607600,11.066
2014-03-13,58.75,61.00,57.00,59.75,4404700,11.499
2014-03-12,54.25,58.75,53.75,58.75,7538800,11.307
2014-03-11,53.75,54.50,53.25,54.50,2294800,10.489
2014-03-10,52.50,54.50,52.25,53.75,2134400,10.345
2014-03-07,52.00,53.75,51.75,52.50,4202800,10.104
2014-03-06,51.50,52.25,51.25,51.75,987600,9.96
2014-03-05,51.00,52.50,51.00,51.25,854600,9.864
2014-03-04,50.00,52.75,50.00,51.50,2558500,9.912
2014-03-03,50.00,50.00,48.50,49.30,2901400,9.488
2014-02-28,50.00,51.50,50.00,51.50,967700,9.912
2014-02-27,50.50,51.00,49.50,50.75,2017600,9.767
2014-02-26,52.50,53.00,50.25,50.50,3861600,9.719
2014-02-25,54.00,55.00,52.25,52.50,3242500,10.104
2014-02-24,52.25,54.75,52.00,53.25,2694500,10.248
2014-02-21,49.00,52.75,48.90,52.50,4700800,10.104
2014-02-20,49.70,49.70,48.30,48.70,2025800,9.373
2014-02-19,51.00,51.25,49.50,49.70,2174500,9.565
2014-02-18,51.25,52.00,50.25,51.50,1999300,9.912
2014-02-17,52.00,52.00,50.75,51.50,1157000,9.912
2014-02-14,52.25,52.25,50.25,51.00,1647700,9.815
2014-02-13,53.50,53.50,51.50,52.75,2766600,10.152
2014-02-12,51.00,54.75,48.50,54.50,5613800,10.489
2014-02-11,52.50,52.50,49.90,50.75,3134600,9.767
2014-02-10,53.50,53.75,51.25,52.75,2187000,10.152
2014-02-07,53.00,54.75,53.00,53.25,2298800,10.248
2014-02-06,47.50,54.00,46.00,53.00,19941000,10.20
2014-02-05,55.75,57.50,50.75,53.50,5520600,10.297
2014-02-04,54.00,55.50,53.00,55.50,995700,10.682
2014-02-03,55.25,55.25,54.00,55.00,1225900,10.585
2014-01-31,56.00,56.00,54.25,55.25,1222900,10.633
2014-01-30,56.25,56.50,54.75,56.25,1201100,10.826
2014-01-29,56.50,57.25,55.50,56.25,4469100,10.826
2014-01-28,54.00,55.50,53.75,55.50,3166400,10.682
2014-01-27,55.75,56.00,52.25,53.75,4128400,10.345
2014-01-24,57.25,57.50,55.25,56.00,3258300,10.778
2014-01-23,58.00,59.50,56.50,57.25,6122900,11.018
2014-01-22,59.00,59.00,57.25,59.00,2548700,11.355
2014-01-21,60.75,60.75,58.75,59.25,2634800,11.403
2014-01-20,59.25,61.50,59.25,60.75,2674000,11.692
2014-01-17,59.50,60.75,58.50,59.25,3860400,11.403
2014-01-16,62.50,62.75,60.25,60.25,4696600,11.596
2014-01-15,62.50,63.25,61.75,62.50,3203000,12.029
2014-01-14,62.00,63.25,61.50,62.50,3204700,12.029
2014-01-13,63.00,63.75,61.50,62.50,5223700,12.029
2014-01-10,65.00,65.00,62.00,64.00,6664800,12.317
2014-01-09,63.50,65.25,61.75,64.25,10584400,12.366
2014-01-08,59.75,64.00,59.25,63.00,6902100,12.125
2014-01-07,58.00,59.25,56.50,58.75,3700200,11.307
2014-01-06,56.25,56.25,56.25,56.25,000,10.826
2014-01-03,56.25,57.75,55.50,56.25,4966100,10.826
2014-01-02,54.75,57.25,54.50,56.25,2916900,10.826
2014-01-01,54.25,54.25,54.25,54.25,000,10.441
2013-12-31,54.25,54.25,54.25,54.25,000,10.441
2013-12-30,53.50,54.50,52.75,54.25,3422100,10.441
2013-12-27,52.75,54.00,52.25,53.50,3826000,10.297
2013-12-26,52.50,52.50,52.50,52.50,000,10.104
2013-12-25,52.50,52.50,52.50,52.50,000,10.104
2013-12-24,52.50,52.50,52.50,52.50,000,10.104
2013-12-23,53.75,53.75,52.25,52.50,3347300,10.104
2013-12-20,54.00,54.50,52.50,53.50,4639600,10.297
2013-12-19,55.00,55.50,52.50,52.50,8051600,10.104
2013-12-18,50.25,52.50,48.70,52.25,10766900,10.056
2013-12-17,50.50,50.50,48.60,48.90,14801800,9.411
2013-12-16,51.50,54.75,50.50,52.50,6565700,10.104
2013-12-13,53.50,54.00,50.75,51.50,4308100,9.912
2013-12-12,57.00,57.00,52.25,53.25,9253100,10.248
2013-12-11,56.50,58.50,55.25,57.50,9102000,11.066
2013-12-10,62.00,62.00,57.75,58.00,5715900,11.163
2013-12-09,62.75,63.50,61.75,62.25,2315400,11.981
2013-12-06,63.50,64.50,62.25,62.75,9108000,12.077
2013-12-05,60.50,63.00,59.75,61.75,4823000,11.884
2013-12-04,62.50,64.50,60.75,61.25,13762600,11.788
2013-12-03,60.25,63.25,58.75,63.00,18120800,12.125
2013-12-02,68.25,69.00,62.00,62.75,12949300,12.077
2013-11-29,65.75,69.00,65.25,65.50,14065400,12.606
2013-11-28,62.50,64.50,61.25,64.00,9007000,12.317
2013-11-27,60.25,63.25,59.00,63.25,13545800,12.173
2013-11-26,48.00,59.25,47.80,59.25,29075800,11.403
2013-11-25,45.40,47.60,44.30,46.50,7427000,8.949
2013-11-22,42.60,45.40,41.60,44.60,4931000,8.584
2013-11-21,44.40,44.40,40.10,42.60,8496800,8.199
2013-11-20,46.40,46.40,43.80,44.60,4118500,8.584
2013-11-19,46.80,46.80,45.80,46.40,2213300,8.93
2013-11-18,47.20,47.30,46.40,46.90,2518300,9.026
2013-11-15,47.70,48.50,47.30,47.30,1793700,9.103
2013-11-14,48.70,49.10,47.70,48.30,1732100,9.296
2013-11-13,49.10,49.50,48.40,48.60,1336000,9.354
2013-11-12,49.80,50.25,49.00,49.20,1999300,9.469
2013-11-11,50.50,50.50,49.80,49.90,1642900,9.604
2013-11-08,49.10,50.50,48.30,50.25,2049100,9.671
2013-11-07,50.25,50.50,48.70,49.10,3276500,9.45
2013-11-06,50.00,51.00,49.30,50.25,4084200,9.671
2013-11-05,49.50,51.75,49.10,49.60,4000700,9.546
2013-11-04,51.75,51.75,48.20,49.70,5794600,9.565
2013-11-01,54.25,54.50,51.75,52.00,2051600,10.008
2013-10-31,50.50,54.50,49.30,53.75,9976600,10.345
2013-10-30,51.50,51.50,50.50,50.75,1403800,9.767
2013-10-29,51.00,51.75,50.50,51.25,1213800,9.864
2013-10-28,51.25,51.50,50.25,50.75,1882500,9.767
2013-10-25,51.50,52.50,49.00,51.00,5829300,9.815
2013-10-24,51.75,52.00,50.75,51.50,2276700,9.912
2013-10-23,51.25,52.50,50.25,52.25,2414000,10.056
2013-10-22,53.25,53.25,51.50,52.50,3522700,10.104
2013-10-21,52.75,54.00,51.25,53.00,4362000,10.20
2013-10-18,53.75,55.75,50.00,53.00,27415400,10.20
2013-10-17,49.40,54.25,48.20,52.50,23754900,10.104
2013-10-16,45.90,46.00,43.30,43.90,10342000,8.449
2013-10-15,50.00,50.75,45.70,46.90,9081500,9.026
2013-10-14,52.75,53.50,48.70,49.50,7586000,9.527
2013-10-11,52.00,55.00,50.50,52.75,11930100,10.152
2013-10-10,59.75,59.75,52.00,52.75,23215000,10.152
2013-10-09,65.00,65.25,60.75,61.00,5280800,11.74
2013-10-08,60.50,66.25,60.50,64.25,9194800,12.366
2013-10-07,62.00,62.25,58.25,60.75,5007100,11.692
2013-10-04,62.75,64.00,60.25,61.75,4985400,11.884
2013-10-03,60.50,64.75,60.00,63.00,9352300,12.125
2013-10-02,59.25,61.50,58.00,60.50,8285200,11.644
2013-10-01,52.00,59.25,51.00,58.50,13038800,11.259
2013-09-30,51.50,53.50,51.00,52.50,4171800,10.104
2013-09-27,49.10,53.00,45.30,51.00,17203200,9.815
2013-09-26,53.00,53.00,48.00,50.25,14396000,9.671
2013-09-25,55.25,56.00,52.50,53.00,5820700,10.20
2013-09-24,51.00,55.25,49.10,54.75,14887400,10.537
2013-09-23,66.00,66.00,41.20,51.50,67418400,9.912
2013-09-20,63.25,65.00,62.00,64.75,5185300,12.462
2013-09-19,62.75,65.25,59.50,63.25,10722800,12.173
2013-09-18,61.75,63.25,56.25,62.25,15866300,11.981
2013-09-17,64.00,67.50,59.25,61.75,26354200,11.884
2013-09-16,71.00,72.00,64.75,66.25,16285100,12.75
2013-09-13,59.50,70.25,57.00,68.00,39859100,13.087
2013-09-12,79.50,79.50,63.00,63.00,41236100,12.125
2013-09-11,83.25,84.00,74.25,79.25,26453900,15.252
2013-09-10,86.25,86.50,79.25,80.50,15249400,15.493
2013-09-09,84.25,88.00,83.00,84.50,9981000,16.263
2013-09-06,82.50,87.00,79.00,83.25,12788700,16.022
2013-09-05,78.00,86.00,75.75,83.00,14943400,15.974
2013-09-04,75.00,78.00,73.50,77.00,9056800,14.819
2013-09-03,74.25,76.00,73.50,74.50,9683900,14.338
2013-09-02,67.50,73.00,67.00,72.50,11978200,13.953
2013-08-30,68.25,69.00,66.50,67.25,9961800,12.943
2013-08-29,68.50,72.00,67.50,68.25,16694400,13.135
2013-08-28,63.75,69.25,62.50,67.50,16656700,12.991
2013-08-27,66.75,66.75,61.75,63.75,16445700,12.269
2013-08-26,60.75,67.00,60.00,66.00,14542200,12.702
2013-08-23,59.00,60.75,58.00,59.75,8787100,11.499
2013-08-22,57.25,59.75,56.50,58.75,8038700,11.307
2013-08-21,54.75,58.25,53.75,56.25,8804700,10.826
2013-08-20,56.75,57.00,53.75,54.75,6126100,10.537
2013-08-19,59.75,62.25,54.75,55.75,18128500,10.73
2013-08-16,52.50,57.00,52.25,56.50,8902700,10.874
2013-08-15,55.50,56.00,51.50,53.25,10912800,10.248
2013-08-14,48.30,54.50,47.40,54.50,16394800,10.489
2013-08-13,47.00,49.20,47.00,47.80,6834100,9.20
2013-08-12,44.70,47.10,44.70,46.50,4085100,8.949
2013-08-09,44.30,45.40,43.30,44.80,2978200,8.622
2013-08-08,44.10,48.70,44.00,44.20,11261100,8.507
2013-08-07,45.40,46.80,43.70,45.80,6153000,8.815
2013-08-06,47.60,47.60,44.50,45.40,7794100,8.738
2013-08-05,47.60,51.50,46.20,47.60,14716600,9.161
2013-08-02,37.60,48.00,35.60,47.00,27861600,9.046
2013-08-01,41.50,43.30,40.90,43.20,4973500,8.314
2013-07-31,42.80,42.80,39.40,41.00,11488000,7.891
2013-07-30,42.30,44.20,41.90,42.70,4857400,8.218
2013-07-29,42.80,42.90,41.40,42.10,1642900,8.103
2013-07-26,42.40,43.00,42.10,42.60,1208800,8.199
2013-07-25,42.20,43.20,41.80,42.30,2254500,8.141
2013-07-24,40.80,43.60,40.40,43.00,4858600,8.276
2013-07-23,44.30,44.90,40.40,41.80,8908300,8.045
2013-07-22,47.40,47.40,44.70,44.90,2842600,8.641
2013-07-19,46.70,49.50,45.70,47.50,2467900,9.142
2013-07-18,47.50,47.50,45.00,46.90,5429300,9.026
2013-07-17,48.50,49.00,47.20,47.50,3718900,9.142
2013-07-16,50.25,50.25,48.70,48.70,4097200,9.373
2013-07-15,51.00,52.00,49.40,49.80,3735300,9.585
2013-07-12,51.00,52.50,50.25,51.50,1282700,9.912
2013-07-11,54.50,54.75,50.50,51.50,5938500,9.912
